Index;ax;ay;az;gx;gy;gz
952;-0.34;-0.27;1.00;-21.79;33.75;23.01
953;-0.38;-0.26;1.03;-22.52;38.33;20.81
954;-0.39;-0.25;1.06;-22.46;43.64;16.97
955;-0.38;-0.24;1.07;-21.55;49.62;12.39
956;-0.36;-0.20;1.09;-19.53;54.38;8.24
957;-0.34;-0.17;1.12;-15.20;56.27;4.94
958;-0.32;-0.18;1.16;-9.64;55.73;2.75
959;-0.28;-0.20;1.18;-4.03;53.47;2.38
960;-0.20;-0.20;1.21;-1.28;50.17;2.75
961;0.01;-0.45;1.21;-1.28;43.33;-3.36
962;-0.55;-0.02;1.33;-6.96;30.94;-29.42
963;-0.00;-0.39;1.29;1.59;10.07;22.09
964;-0.22;-0.20;1.37;1.04;6.41;7.51
965;-0.25;-0.36;1.39;-3.23;9.64;0.73
966;-0.20;-0.30;1.43;-9.09;20.45;-14.65
967;-0.21;-0.24;1.45;-12.21;22.03;-16.78
968;-0.19;-0.24;1.45;-8.12;18.25;-8.91
969;-0.20;-0.22;1.45;-3.36;11.11;-2.56
970;-0.16;-0.25;1.45;0.61;5.55;4.27
971;-0.16;-0.26;1.44;1.34;1.59;3.42
972;-0.14;-0.23;1.44;-1.34;1.04;1.28
973;-0.14;-0.18;1.42;-3.30;-0.43;1.10
974;-0.12;-0.17;1.39;-2.99;-4.39;3.78
975;-0.14;-0.17;1.35;-1.89;-9.09;6.53
976;-0.13;-0.15;1.30;-1.83;-11.72;10.01
977;-0.11;-0.07;1.27;-3.30;-13.18;11.78
978;-0.06;-0.05;1.25;0.43;-18.31;9.28
979;-0.12;-0.09;1.23;6.77;-23.86;-1.65
980;-0.16;-0.12;1.20;10.93;-25.70;-5.49
981;-0.14;-0.10;1.17;11.47;-25.63;-5.07
982;-0.15;-0.09;1.15;13.37;-25.57;-5.86
983;-0.16;-0.10;1.12;17.52;-26.37;-5.62
984;-0.16;-0.11;1.08;21.12;-28.08;-4.70
985;-0.19;-0.15;1.05;23.62;-29.48;-3.60
986;-0.24;-0.16;1.04;24.23;-30.27;0.85
987;-0.17;-0.20;1.02;19.90;-19.78;1.34
988;-0.16;-0.15;1.02;16.78;-23.74;0.24
989;-0.24;-0.21;1.00;19.47;-27.65;-1.28
990;-0.19;-0.20;0.99;17.40;-28.02;-0.61
991;-0.23;-0.21;0.97;16.17;-28.93;-3.17
992;-0.22;-0.22;0.96;13.79;-28.93;-4.21
993;-0.22;-0.22;0.94;11.41;-29.17;-3.54
994;-0.22;-0.20;0.94;9.16;-28.63;-2.14
995;-0.21;-0.18;0.93;8.73;-26.92;-1.77
996;-0.21;-0.16;0.92;10.31;-24.96;-2.81
997;-0.20;-0.15;0.91;13.18;-22.89;-4.03
998;-0.20;-0.16;0.90;16.36;-21.30;-4.76
999;-0.21;-0.19;0.88;18.62;-20.39;-6.16
1000;-0.22;-0.20;0.87;17.88;-18.86;-7.69
1001;-0.23;-0.21;0.88;15.01;-16.60;-8.30
1002;-0.23;-0.22;0.88;11.41;-14.16;-7.02
1003;-0.22;-0.23;0.88;6.90;-11.78;-4.33
1004;-0.22;-0.22;0.87;1.40;-9.52;-1.53
1005;-0.21;-0.18;0.86;-3.78;-7.39;0.67
1006;-0.19;-0.15;0.86;-6.53;-5.68;2.20
1007;-0.18;-0.12;0.85;-5.98;-4.94;2.81
1008;-0.17;-0.11;0.83;-3.72;-4.94;2.69
1009;-0.16;-0.09;0.83;-0.24;-5.80;1.40
1010;-0.18;-0.11;0.82;4.09;-7.32;-0.85
1011;-0.19;-0.13;0.82;8.12;-8.61;-3.23
1012;-0.19;-0.16;0.82;10.50;-8.06;-4.21
1013;-0.21;-0.20;0.82;11.23;-7.02;-4.64
1014;-0.22;-0.21;0.82;9.16;-5.31;-4.46
1015;-0.22;-0.21;0.82;5.00;-2.87;-3.91
1016;-0.22;-0.20;0.81;0.98;0.00;-2.50
1017;-0.20;-0.17;0.81;-2.44;2.62;-0.37
1018;-0.20;-0.16;0.82;-4.09;4.03;0.98
1019;-0.20;-0.14;0.83;-3.91;5.00;1.46
1020;-0.20;-0.14;0.85;-2.87;5.92;1.34
1021;-0.20;-0.15;0.87;-1.10;6.96;0.98
1022;-0.20;-0.16;0.89;-0.31;8.48;0.61
1023;-0.19;-0.17;0.90;-0.49;9.95;0.49
1024;-0.18;-0.15;0.91;-1.46;11.29;0.06
1025;-0.18;-0.14;0.92;-1.65;12.08;-0.73
1026;-0.19;-0.14;0.94;-0.55;12.21;-1.53
1027;-0.21;-0.15;0.95;1.04;12.08;-1.59
1028;-0.22;-0.17;0.97;1.95;11.84;-0.73
1029;-0.22;-0.19;0.98;0.98;11.78;0.67
1030;-0.22;-0.19;1.00;-1.04;11.96;1.95
1031;-0.21;-0.18;1.01;-3.60;11.96;2.93
1032;-0.21;-0.17;1.03;-4.76;12.02;3.42
1033;-0.21;-0.16;1.05;-4.33;12.21;3.66
1034;-0.22;-0.16;1.06;-3.11;12.02;3.11
1035;-0.23;-0.17;1.06;-2.14;11.96;2.32
1036;-0.23;-0.17;1.07;-1.04;12.02;1.77
1037;-0.23;-0.16;1.07;0.06;12.02;0.92
1038;-0.23;-0.15;1.06;1.59;11.23;0.18
1039;-0.23;-0.16;1.06;3.60;9.95;-0.55
1040;-0.23;-0.19;1.06;5.00;8.48;-0.67
1041;-0.23;-0.21;1.06;4.64;7.39;0.24
1042;-0.23;-0.22;1.06;2.56;7.08;1.34
1043;-0.22;-0.22;1.07;-0.49;7.20;2.50
1044;-0.22;-0.19;1.07;-3.30;7.63;3.11
1045;-0.21;-0.17;1.07;-4.03;7.51;2.62
1046;-0.22;-0.15;1.06;-2.50;6.53;1.28
1047;-0.21;-0.15;1.06;0.00;5.49;-0.24
1048;-0.22;-0.16;1.05;2.44;3.85;-1.65
1049;-0.21;-0.16;1.05;3.66;2.20;-2.62
1050;-0.21;-0.17;1.05;3.91;0.49;-2.75
1051;-0.20;-0.18;1.04;3.30;-0.67;-2.26
1052;-0.20;-0.17;1.05;1.83;-1.34;-1.34
1053;-0.20;-0.16;1.05;-0.06;-1.89;-0.31
1054;-0.21;-0.15;1.05;-0.85;-2.08;0.61
1055;-0.21;-0.14;1.04;-0.79;-2.26;1.04
1056;-0.20;-0.14;1.04;-0.49;-2.08;1.22
1057;-0.20;-0.13;1.04;0.37;-2.20;0.85
1058;-0.21;-0.14;1.05;1.95;-2.56;0.06
1059;-0.22;-0.15;1.06;4.09;-2.87;-0.12
1060;-0.22;-0.17;1.08;6.04;-2.93;-0.37
1061;-0.24;-0.20;1.10;6.90;-2.81;-0.18
1062;-0.25;-0.21;1.12;6.41;-2.56;0.12
1063;-0.25;-0.21;1.13;4.88;-2.32;0.73
1064;-0.25;-0.22;1.14;3.11;-2.69;1.34
1065;-0.24;-0.21;1.14;0.98;-3.60;2.32
1066;-0.24;-0.20;1.15;-0.49;-4.58;3.17
1067;-0.25;-0.18;1.16;-0.73;-5.19;3.60
1068;-0.24;-0.16;1.18;0.18;-5.92;3.36
1069;-0.24;-0.17;1.19;2.44;-6.53;2.81
1070;-0.24;-0.18;1.20;5.19;-7.02;2.01
1071;-0.25;-0.21;1.19;7.57;-8.30;0.92
1072;-0.25;-0.24;1.18;9.03;-9.52;-0.12
1073;-0.25;-0.25;1.17;8.30;-10.44;-0.61
1074;-0.25;-0.24;1.15;6.59;-11.84;-0.98
1075;-0.26;-0.23;1.12;4.82;-13.12;-1.53
1076;-0.27;-0.24;1.10;3.48;-14.28;-1.83
1077;-0.28;-0.26;1.08;1.28;-14.65;-1.59
1078;-0.29;-0.29;1.07;-2.56;-14.04;-0.55
1079;-0.29;-0.29;1.05;-8.61;-12.57;1.40
1080;-0.26;-0.24;1.02;-15.44;-10.38;3.36
1081;-0.24;-0.18;1.00;-19.90;-9.34;4.03
1082;-0.21;-0.10;0.97;-20.14;-9.64;2.87
1083;-0.18;-0.05;0.92;-14.71;-11.66;-0.24
1084;-0.40;0.01;0.89;-5.49;-16.72;-2.32
1085;-0.18;-0.17;0.80;0.49;-2.93;12.21
1086;-0.03;0.07;0.80;0.06;0.73;-0.18
1087;-0.29;-0.15;0.74;11.17;-11.54;-2.38
1088;-0.27;-0.27;0.64;10.19;-11.96;0.31
1089;-0.22;-0.14;0.62;-9.22;3.42;4.03
1090;-0.12;0.07;0.64;-22.40;12.94;6.71
1091;-0.14;0.09;0.65;-16.42;11.54;2.20
1092;-0.11;0.08;0.64;-1.65;6.84;-3.85
1093;-0.13;-0.04;0.62;14.53;-1.22;-6.96
1094;-0.11;-0.06;0.61;22.34;-9.16;-9.09
1095;-0.16;-0.14;0.61;24.96;-15.63;-12.15
1096;-0.15;-0.12;0.62;22.58;-18.55;-13.43
1097;-0.15;-0.15;0.64;21.36;-21.55;-12.88
1098;-0.15;-0.17;0.66;19.10;-23.19;-11.60
1099;-0.16;-0.20;0.69;15.08;-21.48;-9.70
1100;-0.19;-0.20;0.71;8.91;-17.15;-6.90
1101;-0.12;-0.17;0.72;1.34;-8.97;-2.56
1102;-0.14;-0.10;0.73;-3.97;0.06;-3.72
1103;-0.13;-0.04;0.74;-4.15;7.08;-3.97
1104;-0.12;-0.04;0.74;1.10;10.99;-2.99
1105;-0.14;-0.08;0.76;7.69;13.18;-1.77
1106;-0.14;-0.14;0.78;11.23;15.01;-1.34
1107;-0.16;-0.21;0.81;10.86;16.60;-0.24
1108;-0.18;-0.23;0.85;6.35;19.29;1.53
1109;-0.20;-0.22;0.88;-0.61;23.07;3.05
1110;-0.21;-0.20;0.89;-8.06;28.14;4.82
1111;-0.21;-0.16;0.89;-14.53;32.71;6.96
1112;-0.19;-0.11;0.90;-18.55;35.89;8.61
1113;-0.17;-0.07;0.92;-18.86;36.68;8.91
1114;-0.13;-0.05;0.97;-15.99;36.01;7.87
1115;-0.11;-0.05;1.01;-11.05;34.24;7.51
1116;-0.09;-0.06;1.03;-6.47;31.92;7.51
1117;-0.10;-0.05;1.05;-3.78;28.50;7.45
1118;-0.13;-0.03;1.06;-1.65;24.35;6.77
1119;-0.17;-0.02;1.06;0.06;20.57;6.59
1120;-0.22;-0.05;1.05;2.56;18.19;6.53
1121;-0.26;-0.09;1.03;4.39;17.33;7.51
1122;-0.28;-0.13;1.04;3.97;17.52;8.79
1123;-0.30;-0.20;1.07;2.26;19.53;10.50
1124;-0.32;-0.23;1.10;-0.55;24.41;12.02
1125;-0.33;-0.24;1.11;-3.36;30.94;13.06
1126;-0.33;-0.23;1.10;-5.00;37.60;13.06
1127;-0.33;-0.20;1.08;-6.35;44.01;11.54
1128;-0.31;-0.17;1.07;-6.84;48.71;8.97
1129;-0.29;-0.13;1.07;-5.49;50.90;5.92
1130;-0.08;-0.36;1.07;-2.32;48.52;-4.03
1131;-0.27;0.05;1.16;-4.15;41.63;-23.19
1132;-0.16;-0.03;1.25;7.75;29.79;31.80
1133;-0.20;-0.44;1.21;19.53;6.90;17.15
1134;-0.22;-0.12;1.35;0.98;21.67;-11.41
1135;-0.04;-0.11;1.47;-5.68;23.74;-8.73
1136;-0.07;-0.06;1.55;2.20;12.76;-20.45
1137;-0.20;-0.25;1.54;16.48;-4.27;-16.78
1138;-0.20;-0.33;1.54;21.48;-13.06;0.24
1139;-0.22;-0.33;1.53;16.17;-16.30;5.92
1140;-0.21;-0.32;1.51;8.79;-12.51;7.69
1141;-0.19;-0.32;1.49;2.44;-6.16;5.37
1142;-0.21;-0.29;1.44;-2.99;-2.50;-0.55
1143;-0.20;-0.23;1.38;-6.29;-0.79;0.85
1144;-0.20;-0.19;1.33;-6.47;-1.65;6.65
1145;-0.22;-0.19;1.27;-6.04;-3.30;8.18
1146;-0.26;-0.16;1.22;-6.53;-3.54;7.57
1147;-0.27;-0.17;1.18;-6.29;-2.26;7.14
1148;-0.28;-0.17;1.13;-6.53;1.46;0.43
1149;-0.26;-0.11;1.12;-8.30;7.02;-2.75
1150;-0.17;-0.01;1.17;-6.04;8.36;-0.43
1151;-0.13;-0.03;1.17;7.39;-1.65;-1.04
1152;-0.19;-0.22;1.15;21.30;-11.41;-3.42
1153;-0.19;-0.20;1.14;21.79;-15.56;-3.42
1154;-0.16;-0.19;1.13;18.74;-16.11;-5.00
1155;-0.16;-0.17;1.11;17.82;-16.42;-6.84
1156;-0.15;-0.18;1.10;18.19;-18.49;-5.86
1157;-0.15;-0.18;1.08;17.33;-21.12;-4.82
1158;-0.16;-0.19;1.06;15.75;-22.83;-4.70
1159;-0.20;-0.19;1.04;13.67;-24.41;-4.52
1160;-0.14;-0.23;1.01;9.03;-18.86;-3.54
1161;-0.14;-0.19;1.00;4.03;-20.75;-4.76
1162;-0.19;-0.20;0.97;2.08;-22.64;-5.74
1163;-0.14;-0.16;0.94;-1.22;-22.71;-3.91
1164;-0.14;-0.10;0.92;-2.14;-22.77;-4.82
1165;-0.12;-0.04;0.91;0.67;-22.71;-6.65
1166;-0.13;-0.04;0.90;8.12;-24.05;-8.61
1167;-0.13;-0.07;0.89;15.20;-25.63;-9.70
1168;-0.14;-0.12;0.88;20.39;-26.43;-10.44
1169;-0.16;-0.16;0.88;21.61;-25.57;-10.38
1170;-0.17;-0.19;0.86;18.68;-23.68;-8.97
1171;-0.17;-0.21;0.85;12.70;-20.08;-6.47
1172;-0.18;-0.19;0.85;6.16;-16.54;-4.39
1173;-0.17;-0.18;0.84;1.40;-14.04;-3.17
1174;-0.18;-0.16;0.83;-1.22;-11.84;-1.83
1175;-0.18;-0.12;0.82;-3.05;-9.64;-1.28
1176;-0.18;-0.11;0.82;-1.95;-8.36;-2.32
1177;-0.19;-0.11;0.82;0.31;-7.08;-3.72
1178;-0.17;-0.10;0.83;2.01;-5.43;-4.39
1179;-0.16;-0.13;0.83;3.78;-4.15;-5.13
1180;-0.15;-0.14;0.83;4.15;-2.69;-6.41
1181;-0.14;-0.13;0.83;2.50;-1.34;-7.14
1182;-0.14;-0.12;0.82;0.43;-0.24;-6.77
1183;-0.14;-0.10;0.81;-1.16;0.18;-6.23
1184;-0.14;-0.08;0.80;-1.59;0.00;-5.68
1185;-0.16;-0.07;0.80;-1.46;0.12;-4.33
1186;-0.16;-0.07;0.82;-0.24;0.85;-3.17
1187;-0.19;-0.09;0.84;0.55;1.95;-1.83
1188;-0.20;-0.12;0.86;0.55;5.00;0.61
1189;-0.21;-0.14;0.89;-1.10;9.40;3.17
1190;-0.21;-0.13;0.93;-3.78;14.10;4.94
1191;-0.21;-0.12;0.96;-5.62;18.19;5.49
1192;-0.20;-0.10;0.98;-5.62;21.36;5.80
1193;-0.19;-0.08;0.99;-4.03;23.13;6.10
1194;-0.18;-0.10;1.00;-1.28;23.07;5.74
1195;-0.18;-0.11;1.02;0.73;21.61;5.07
1196;-0.17;-0.11;1.06;2.44;19.78;4.94
1197;-0.14;-0.10;1.12;4.94;16.11;5.25
1198;-0.13;-0.15;1.16;10.68;10.62;4.70
1199;-0.16;-0.22;1.18;14.95;4.39;3.54
1200;-0.18;-0.26;1.17;14.40;-1.10;2.20
1201;-0.21;-0.28;1.16;10.13;-3.60;0.85
1202;-0.22;-0.25;1.14;3.97;-3.85;0.24
1203;-0.22;-0.21;1.11;-0.55;-3.42;-0.55
1204;-0.24;-0.19;1.08;-2.56;-2.99;-1.10
1205;-0.25;-0.17;1.06;-3.54;-2.93;-1.71
1206;-0.25;-0.16;1.04;-3.48;-2.62;-1.40
1207;-0.25;-0.14;1.02;-2.20;-1.65;-0.98
1208;-0.24;-0.12;1.01;-0.06;-0.37;-0.31
1209;-0.24;-0.14;1.01;2.87;0.85;0.00
1210;-0.23;-0.15;1.00;5.19;1.89;0.37
1211;-0.22;-0.16;1.01;6.04;3.30;0.55
1212;-0.21;-0.16;1.01;5.31;4.70;0.31
1213;-0.20;-0.14;1.01;4.33;5.31;0.00
1214;-0.19;-0.14;1.01;4.39;5.19;-0.37
1215;-0.18;-0.13;1.02;3.60;4.70;-0.43
1216;-0.17;-0.12;1.02;3.11;4.21;-0.49
1217;-0.18;-0.12;1.03;3.30;3.91;-0.37
1218;-0.17;-0.12;1.04;3.97;3.72;-0.18
1219;-0.17;-0.13;1.04;4.76;4.03;0.43
1220;-0.17;-0.13;1.05;5.62;4.21;0.55
1221;-0.18;-0.14;1.06;6.65;3.97;0.31
1222;-0.19;-0.14;1.07;7.20;3.72;0.18
1223;-0.21;-0.15;1.08;7.20;3.72;0.00
1224;-0.22;-0.16;1.10;6.90;4.58;0.31
1225;-0.23;-0.17;1.12;6.47;6.23;1.10
1226;-0.23;-0.19;1.13;5.74;8.36;2.32
1227;-0.22;-0.19;1.15;4.46;10.62;3.36
1228;-0.21;-0.19;1.17;3.78;12.57;3.66
1229;-0.20;-0.17;1.18;3.42;13.00;3.54
1230;-0.19;-0.15;1.19;4.70;11.60;3.36
1231;-0.17;-0.15;1.20;7.14;6.96;4.21
1232;-0.15;-0.16;1.20;10.19;-0.06;4.52
1233;-0.17;-0.18;1.20;11.66;-7.39;3.54
1234;-0.17;-0.20;1.21;12.21;-13.73;2.20
1235;-0.19;-0.20;1.22;12.15;-18.49;1.83
1236;-0.20;-0.22;1.21;12.33;-21.55;1.46
1237;-0.22;-0.23;1.20;11.72;-23.32;1.10
1238;-0.22;-0.23;1.18;9.46;-24.05;0.79
1239;-0.24;-0.24;1.16;7.32;-24.23;0.67
1240;-0.23;-0.22;1.14;4.46;-23.86;0.92
1241;-0.23;-0.22;1.11;2.14;-23.86;1.40
1242;-0.20;-0.17;1.08;0.49;-24.23;1.83
1243;-0.19;-0.14;1.06;1.16;-25.57;0.55
1244;-0.19;-0.14;1.03;5.07;-28.14;-1.95
1245;-0.18;-0.14;1.00;9.03;-31.25;-4.09
1246;-0.19;-0.15;0.96;13.43;-34.06;-6.53
1247;-0.20;-0.17;0.92;15.81;-36.50;-8.91
1248;0.03;-0.16;0.88;16.05;-39.06;-10.62
1249;-0.79;-0.29;0.86;14.10;-37.29;-3.17
1250;0.05;-0.13;0.79;0.00;-3.54;15.01
1251;-0.33;-0.17;0.72;-2.69;-14.83;1.71
1252;-0.44;-0.29;0.64;-0.18;-17.46;5.49
1253;-0.29;-0.16;0.55;-18.43;1.53;5.00
1254;-0.24;0.03;0.56;-31.43;17.64;8.85
1255;-0.21;0.13;0.61;-21.85;19.65;3.54
1256;-0.19;-0.00;0.61;-2.08;14.59;-2.50
1257;-0.17;-0.08;0.62;12.88;7.14;-6.29
1258;-0.16;-0.14;0.62;19.29;1.10;-8.73
1259;-0.11;-0.16;0.62;19.78;-2.50;-9.89
1260;-0.12;-0.14;0.63;19.29;-6.53;-11.11
1261;-0.12;-0.14;0.64;19.47;-10.25;-11.05
1262;-0.10;-0.15;0.64;19.41;-13.55;-9.70
1263;-0.13;-0.18;0.65;18.49;-17.03;-10.13
1264;-0.13;-0.18;0.68;15.38;-17.58;-8.06
1265;-0.11;-0.20;0.70;10.62;-15.63;-4.15
1266;-0.10;-0.18;0.72;4.39;-12.70;-2.08
1267;-0.13;-0.20;0.72;-2.69;-7.81;-1.22
1268;-0.16;-0.17;0.73;-11.11;0.73;-0.18
1269;-0.15;-0.08;0.74;-18.43;9.22;2.08
1270;-0.16;-0.05;0.74;-18.37;15.69;2.69
1271;-0.18;-0.05;0.75;-15.26;21.55;3.23
1272;-0.16;-0.09;0.76;-12.27;26.49;4.94
1273;-0.14;-0.12;0.79;-11.17;29.36;6.90
1274;-0.11;-0.11;0.83;-12.15;31.01;8.06
1275;-0.08;-0.10;0.86;-13.92;31.31;9.58
1276;-0.07;-0.04;0.89;-15.08;30.46;10.50
1277;-0.06;0.02;0.93;-13.24;28.44;9.40
1278;-0.10;0.02;0.95;-7.14;25.27;7.20
1279;-0.13;0.01;0.96;-0.92;22.89;5.43
1280;-0.16;0.02;0.98;3.48;21.18;4.88
1281;-0.18;-0.01;1.00;7.63;20.32;5.13
1282;-0.22;-0.09;1.03;11.23;20.45;6.90
1283;-0.25;-0.19;1.07;11.41;23.44;11.29
1284;-0.26;-0.26;1.11;6.90;29.85;17.27
1285;-0.28;-0.28;1.14;0.18;38.76;22.64
1286;-0.28;-0.27;1.15;-6.84;47.42;26.55
1287;-0.30;-0.25;1.14;-12.02;53.65;27.10
1288;-0.29;-0.18;1.13;-14.22;57.25;25.02
1289;-0.28;-0.12;1.11;-11.72;57.68;20.63
1290;-0.27;-0.10;1.11;-4.39;53.53;15.50
1291;-0.26;-0.14;1.13;4.70;47.30;11.66
1292;-0.26;-0.22;1.17;11.96;41.75;10.07
1293;-0.18;-0.29;1.22;13.12;38.70;9.46
1294;0.23;-0.25;1.28;10.31;35.46;8.54
1295;-0.52;-0.16;1.32;7.69;20.63;-23.44
1296;-0.14;-0.41;1.31;5.07;15.38;5.00
1297;-0.19;-0.25;1.30;0.79;14.40;9.64
1298;-0.22;-0.36;1.29;-1.16;16.36;3.42
1299;-0.25;-0.26;1.30;-6.90;20.14;-10.62
1300;-0.22;-0.22;1.32;-8.18;18.92;-9.70
1301;-0.20;-0.22;1.34;-3.42;12.57;-7.75
1302;-0.20;-0.23;1.37;3.05;6.16;-3.54
1303;-0.14;-0.29;1.38;7.93;2.87;1.10
1304;-0.18;-0.31;1.38;7.57;-0.37;-3.23
1305;-0.15;-0.29;1.38;2.75;-1.46;-2.99
1306;-0.15;-0.26;1.36;-1.53;-3.60;-1.53
1307;-0.16;-0.21;1.34;-5.13;-5.55;-2.01
1308;-0.17;-0.16;1.32;-6.53;-6.53;1.04
1309;-0.16;-0.15;1.28;-6.10;-6.47;4.46
1310;-0.15;-0.13;1.25;-5.68;-5.74;5.55
1311;-0.12;-0.09;1.25;-5.19;-4.88;5.98
1312;-0.16;-0.07;1.25;-2.20;-5.74;3.91
1313;-0.11;-0.06;1.23;3.30;-7.14;6.35
1314;-0.09;-0.14;1.20;9.22;-9.16;4.39
1315;-0.12;-0.11;1.19;10.31;-11.17;-6.53
1316;-0.13;-0.12;1.17;10.56;-13.61;-11.35
1317;-0.13;-0.13;1.16;10.99;-15.32;-11.90
1318;-0.13;-0.11;1.15;12.08;-17.21;-9.16
1319;-0.12;-0.13;1.14;14.77;-20.45;-5.13
1320;-0.12;-0.17;1.12;16.54;-23.07;-3.36
1321;-0.12;-0.18;1.11;15.63;-24.96;-2.99
1322;-0.13;-0.17;1.09;14.10;-26.92;-2.87
1323;-0.16;-0.16;1.07;13.37;-28.99;-2.69
1324;-0.14;-0.20;1.05;12.33;-26.98;-2.81
1325;-0.13;-0.14;1.02;11.23;-28.50;-5.74
1326;-0.19;-0.19;1.00;13.31;-32.53;-7.20
1327;-0.16;-0.17;0.98;13.06;-32.90;-6.96
1328;-0.18;-0.20;0.97;13.06;-33.26;-7.02
1329;-0.18;-0.21;0.96;12.27;-31.80;-6.29
1330;-0.18;-0.22;0.95;10.68;-30.70;-5.00
1331;-0.18;-0.21;0.93;8.48;-28.69;-4.27
1332;-0.17;-0.18;0.92;6.04;-26.86;-4.03
1333;-0.18;-0.16;0.90;5.25;-25.82;-4.21
1334;-0.18;-0.13;0.88;6.23;-25.15;-5.19
1335;-0.18;-0.12;0.87;8.24;-25.09;-6.90
1336;-0.19;-0.14;0.86;10.86;-25.63;-8.61
1337;-0.19;-0.15;0.86;12.45;-25.51;-9.16
1338;-0.19;-0.16;0.85;12.33;-24.23;-9.28
1339;-0.19;-0.17;0.84;10.80;-22.22;-9.77
1340;-0.19;-0.17;0.83;8.30;-19.84;-9.03
1341;-0.19;-0.17;0.82;5.49;-17.58;-7.39
1342;-0.19;-0.16;0.82;2.87;-15.32;-5.98
1343;-0.19;-0.14;0.81;0.98;-12.70;-5.13
1344;-0.20;-0.14;0.81;0.55;-10.25;-4.64
1345;-0.20;-0.14;0.80;1.22;-8.12;-4.21
1346;-0.20;-0.15;0.80;1.77;-6.59;-4.03
1347;-0.21;-0.17;0.80;1.77;-5.37;-4.15
1348;-0.21;-0.18;0.80;0.79;-3.72;-4.15
1349;-0.21;-0.17;0.79;-1.40;-2.01;-4.09
1350;-0.20;-0.16;0.78;-3.91;-0.85;-3.91
1351;-0.20;-0.13;0.77;-6.53;-0.06;-3.30
1352;-0.20;-0.10;0.77;-7.69;0.79;-2.69
1353;-0.20;-0.07;0.78;-6.59;1.34;-1.95
1354;-0.20;-0.07;0.79;-3.66;2.14;-1.59
1355;-0.21;-0.09;0.80;-0.31;4.03;-0.61
1356;-0.21;-0.12;0.83;1.46;7.39;0.67
1357;-0.22;-0.14;0.86;1.59;11.78;1.77
1358;-0.23;-0.15;0.89;0.31;16.54;2.99
1359;-0.22;-0.15;0.92;-1.77;21.12;3.91
1360;-0.22;-0.13;0.94;-3.17;25.09;4.82
1361;-0.21;-0.12;0.96;-3.36;27.40;5.80
1362;-0.20;-0.11;0.98;-2.26;27.77;6.35
1363;-0.20;-0.13;1.00;-0.24;26.73;6.10
1364;-0.19;-0.15;1.03;1.65;24.90;5.80
1365;-0.19;-0.18;1.06;2.87;22.95;5.55
1366;-0.20;-0.20;1.09;3.60;21.24;5.68
1367;-0.20;-0.21;1.11;2.87;19.65;5.74
1368;-0.20;-0.22;1.13;1.04;18.25;5.62
1369;-0.20;-0.21;1.14;-0.73;16.78;5.19
1370;-0.20;-0.20;1.15;-2.26;15.01;4.70
1371;-0.20;-0.19;1.15;-2.75;13.49;3.97
1372;-0.20;-0.19;1.14;-2.75;11.78;3.17
1373;-0.20;-0.17;1.13;-3.17;10.25;2.32
1374;-0.19;-0.15;1.11;-3.30;9.03;1.28
1375;-0.18;-0.13;1.11;-2.20;7.26;0.49
1376;-0.18;-0.11;1.11;0.24;4.46;-0.43
1377;-0.19;-0.15;1.10;3.97;1.53;-1.59
1378;-0.19;-0.16;1.09;5.92;0.00;-1.89
1379;-0.19;-0.17;1.08;4.94;-0.37;-2.01
1380;-0.20;-0.17;1.07;3.11;-0.18;-2.01
1381;-0.19;-0.14;1.06;1.28;0.18;-2.20
1382;-0.19;-0.13;1.04;0.79;0.49;-2.50
1383;-0.20;-0.13;1.03;1.34;0.79;-3.05
1384;-0.20;-0.13;1.02;1.83;1.04;-2.87
1385;-0.19;-0.14;1.01;2.01;1.46;-2.26
1386;-0.19;-0.13;1.00;2.08;1.46;-1.28
1387;-0.18;-0.13;1.00;2.93;0.79;-0.55
1388;-0.19;-0.14;1.00;3.78;0.00;0.00
1389;-0.19;-0.14;0.99;4.27;-0.55;0.18
1390;-0.19;-0.15;0.99;4.33;-1.40;0.24
1391;-0.20;-0.16;0.99;3.97;-1.46;-0.12
1392;-0.21;-0.16;1.00;3.42;-0.98;-0.06
1393;-0.21;-0.16;1.01;2.75;0.24;0.37
1394;-0.21;-0.16;1.02;2.56;1.34;0.92
1395;-0.21;-0.16;1.04;2.01;2.81;0.98
1396;-0.20;-0.16;1.05;1.95;4.03;0.73
1397;-0.20;-0.14;1.06;2.44;4.39;0.49
1398;-0.20;-0.14;1.07;4.03;3.97;0.12
1399;-0.21;-0.14;1.09;6.16;3.23;-0.12
1400;-0.22;-0.17;1.10;8.24;2.38;0.06
1401;-0.22;-0.19;1.13;9.03;2.32;0.98
1402;-0.23;-0.20;1.15;8.54;2.69;1.89
1403;-0.23;-0.21;1.18;7.81;3.11;2.50
1404;-0.23;-0.22;1.20;7.32;3.97;2.81
1405;-0.22;-0.23;1.20;6.77;4.09;3.05
1406;-0.21;-0.22;1.20;5.62;3.11;3.05
1407;-0.20;-0.22;1.20;4.82;1.28;2.50
1408;-0.20;-0.22;1.19;4.03;-1.34;1.71
1409;-0.19;-0.19;1.19;3.36;-4.09;1.34
1410;-0.18;-0.18;1.18;4.39;-7.87;0.24
1411;-0.18;-0.17;1.17;6.71;-12.15;-1.59
1412;-0.19;-0.17;1.16;9.83;-16.24;-3.54
1413;-0.20;-0.17;1.14;13.06;-20.02;-5.13
